12.12121212,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,0.1014906,0.146374296,0.218658957,0.244050259,0.238515616,0.211107576,0.139502445,1.00E-99,1.00E-99
14.14141414,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,0.129874171,0.187310355,0.272995288,0.303424616,0.303424616,0.270147397,0.191548514,1.00E-99,1.00E-99
16.16161616,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,0.101992387,0.101992387,0.101992387,0.101992387,0.101992387,0.117294808,0.16619569,0.23969488,0.329316911,0.356839591,0.356839591,0.329316911,0.263012117,1.00E-99,1.00E-99
18.18181818,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,0.102244211,0.130516292,0.130516292,0.130516292,0.130516292,0.130516292,0.154797391,0.21267514,0.304727734,0.387289974,0.419657757,0.419657757,0.387289974,0.332093964,0.124158993,1.00E-99
20.2020202,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,0.130838542,0.167017392,0.167017392,0.167017392,0.167017392,0.167017392,0.204290647,0.272153358,0.36254716,0.455468637,0.493534455,0.493534455,0.455468637,0.395105893,0.179731685,1.00E-99
22.22222222,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,0.116089694,0.167429765,0.213726644,0.213726644,0.213726644,0.213726644,0.213726644,0.269608347,0.335954339,0.431337317,0.535649494,0.580416432,0.580416432,0.535649494,0.470073785,0.260178324,0.118275103
24.24242424,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,0.103003418,0.14855615,0.214254344,0.273498933,0.273498933,0.273498933,0.273498933,0.273498933,0.331459844,0.405074403,0.513179805,0.629945418,0.682593143,0.682593143,0.629945418,0.55926618,0.333829381,0.156091115
26.26262626,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,0.131810075,0.190102403,0.274174213,0.331997752,0.331997752,0.331997752,0.331997752,0.331997752,0.38981015,0.488415396,0.610551191,0.740841229,0.802757078,0.802757078,0.740841229,0.665382053,0.397170591,0.205998013
28.28282828,1.00E-99,1.00E-99,1.00E-99,1.00E-99,1.00E-99,0.11695171,0.168673003,0.243267771,0.332536534,0.390442753,0.390442753,0.390442753,0.390442753,0.390442753,0.458432465,0.588903169,0.726397947,0.871259178,0.944074714,0.944074714,0.871259178,0.791632487,0.472530242,0.271861606
30.3030303,1.00E-99,1.00E-99,1.00E-99,1.00E-99,0.103768263,0.149659243,0.215845275,0.307920876,0.391076381,0.459176431,0.459176431,0.459176431,0.459176431,0.459176431,0.539135076,0.71006554,0.864225613,1.021124715,1.094054074,1.094054074,1.021124715,0.941837837,0.562188728,0.341899286
32.32323232,1.00E-99,1.00E-99,1.00E-99,1.00E-99,0.132788821,0.191513995,0.276210075,0.366346173,0.459921604,0.54001001,0.54001001,0.54001001,0.54001001,0.54001001,0.634044603,0.856156153,1.022548793,1.173826853,1.257662294,1.257662294,1.173826853,1.095579861,0.668859129,0.418720724
34.34343434,1.00E-99,1.00E-99,1.00E-99,0.104829237,0.169925472,0.245074139,0.339746919,0.435857159,0.540886364,0.635073561,0.635073561,0.635073561,0.635073561,0.635073561,0.745662036,1.023974857,1.175463892,1.349364539,1.44573699,1.44573699,1.349364539,1.259416251,1.034003768,0.512803191
36.36363636,1.00E-99,1.00E-99,1.00E-99,0.138346212,0.217448019,0.311147261,0.409647278,0.518557248,0.636104188,0.746872132,0.746872132,0.746872132,0.746872132,0.746872132,0.876928641,1.177103214,1.351246386,1.551152673,1.661936957,1.661936957,1.551152673,1.44775324,1.258769941,0.628025072
38.38383838,1.00E-99,1.00E-99,1.00E-99,0.182579545,0.278261053,0.381059019,0.493929105,0.616948957,0.748084191,0.878351762,0.878351762,0.878351762,0.878351762,0.878351762,1.02696274,1.353130857,1.553315936,1.783116825,1.910468133,1.910468133,1.783116825,1.664254722,1.532394576,1.144235996
40.4040404,1.00E-99,1.00E-99,0.124652041,0.24095557,0.345381847,0.466679267,0.595551282,0.734009633,0.879777193,1.0284018,1.0284018,1.0284018,1.0284018,1.0284018,1.181323459,1.555482217,1.78560359,2.049769613,2.196165427,2.196165427,2.049769613,1.913132504,1.865498261,1.392963859
42.42424242,1.00E-99,1.00E-99,0.171157669,0.314258616,0.422985782,0.571537551,0.718081452,0.87328155,1.030418474,1.182978822,1.182978822,1.182978822,1.182978822,1.182978822,1.358885829,1.788093824,2.052628256,2.35629848,2.524586776,2.524586776,2.35629848,2.199228237,2.271010232,1.695758845
44.44444444,1.00E-99,0.107224328,0.235013783,0.392026547,0.518026566,0.69995647,0.865821278,1.033343921,1.188456618,1.360790006,1.360790006,1.360790006,1.360790006,1.360790006,1.563137245,2.055490886,2.359584614,2.708666619,2.902121266,2.902121266,2.708666619,2.528107608,2.055490886,2.064373775
46.46464646,1.00E-99,0.147227963,0.317261,0.489039298,0.634422088,0.857229869,1.036306114,1.199483792,1.370733511,1.565327635,1.565327635,1.565327635,1.565327635,1.565327635,1.798089283,2.36287533,2.712444171,3.113728975,3.336113427,3.336113427,3.113728975,2.906168613,2.36287533,2.513116235
48.48484848,1.00E-99,0.202156297,0.404621553,0.610059287,0.77697055,1.037914202,1.210117258,1.392335444,1.580966718,1.800608906,1.800608906,1.800608906,1.800608906,1.800608906,2.068356493,2.716226992,3.118071435,3.579365606,3.835006113,3.835006113,3.579365606,3.340766027,2.716226992,3.059403916
50.5050505,0.131729067,0.277577489,0.516037587,0.761027456,0.951548262,1.211995057,1.413080322,1.616193567,1.823443975,2.071254836,2.071254836,2.071254836,2.071254836,2.071254836,2.379247027,3.12241995,3.58435745,4.114634973,4.408504751,4.408504751,4.114634973,3.840354478,3.12241995,3.724440672
52.52525252,0.190690071,0.367904734,0.658132986,0.949354926,1.132130064,1.415273068,1.650084719,1.876043347,2.103110643,2.382581014,2.382581014,2.382581014,2.382581014,2.382581014,2.736866897,3.589356256,4.120373313,4.729950172,5.067766142,5.067766142,4.729950172,4.414652926,3.589356256,2.918344555
54.54545454,0.276041606,0.482064414,0.83935558,1.140041436,1.334388166,1.652645237,1.926839924,2.177671481,2.425670565,2.740702009,2.740702009,2.740702009,2.740702009,2.740702009,3.148239896,4.126119656,4.736546641,5.437281503,5.825615514,5.825615514,5.437281503,5.074833735,4.126119656,3.354762797
56.56565656,0.36989867,0.631647483,1.049140608,1.353090039,1.572780226,1.929829897,2.250013015,2.527795047,2.797702398,3.152651456,3.152651456,3.152651456,3.152651456,3.152651456,3.621445548,4.74315231,5.444864428,6.250389341,6.696796018,6.696796018,6.250389341,5.833740017,4.74315231,3.856444368
58.58585858,0.484677062,0.827645707,1.245201851,1.605952728,1.853761674,2.253504472,2.627389284,2.934211086,3.226793787,3.626520201,3.626520201,3.626520201,3.626520201,3.626520201,4.165777798,5.452457929,6.259106241,7.185091833,7.698255541,7.698255541,7.185091833,6.706135484,5.452457929,4.433148948
60.6060606,0.635070828,1.058249029,1.477902617,1.906069878,2.184941218,2.631466334,3.068059785,3.405970236,3.721696115,4.171615212,4.171615212,4.171615212,4.171615212,4.171615212,4.791927541,6.267835297,7.195112284,8.259572616,8.849476407,8.849476407,8.259572616,7.708991659,6.267835297,5.096095708
62.62626262,0.832131305,1.278048911,1.754090025,2.262272305,2.575286885,3.072820646,3.582640344,3.953578292,4.292502987,4.798642365,4.798642365,4.798642365,4.798642365,4.798642365,5.512192601,7.20514671,8.271091557,9.494734569,10.17285439,10.17285439,9.494734569,8.861818038,7.20514671,5.858181571
64.64646464,1.066858913,1.543501553,2.081890768,2.68504111,3.035368863,3.588199704,4.183527287,4.589230153,4.950856095,5.519916717,5.519916717,5.519916717,5.519916717,5.519916717,6.340719265,8.282626562,9.507976087,10.91460645,11.6941344,11.6941344,10.91460645,10.18704163,8.282626562,6.734232104
66.66666666,1.305994456,1.864089099,2.470950242,3.186816081,3.577645732,4.190019074,4.885196081,5.327081404,5.710182648,6.349604377,6.349604377,6.349604377,6.349604377,6.349604377,7.293780117,9.521236073,10.92982814,12.54681034,13.44291131,13.44291131,12.54681034,11.71044324,9.521236073,7.741289933
68.68686868,1.598732033,2.25126315,2.932716351,3.782361729,4.216801832,4.892776682,5.704550038,6.183563547,6.585969224,7.304000733,7.304000733,7.304000733,7.304000733,7.304000733,8.390093643,10.94507107,12.56430834,14.42309904,15.45320571,15.45320571,14.42309904,13.46165902,10.94507107,8.898946296
70.7070707,1.957086496,2.718853822,3.480776364,4.489201726,4.970144902,5.713402071,6.661327529,7.177749924,7.596077621,8.401850499,8.401850499,8.401850499,8.401850499,8.401850499,9.651191866,12.58183074,14.44321374,16.57997374,17.76412573,17.76412573,16.57997374,15.47475701,12.58183074,10.22972216
72.72727272,2.395765815,3.283563766,4.131256706,5.32813453,5.858074751,6.671664241,7.778577478,8.331780466,8.761109148,9.664715871,9.664715871,9.664715871,9.664715871,9.664715871,11.10184324,14.4633565,16.60309645,19.05939413,20.42062786,20.42062786,19.05939413,17.78889988,14.4633565,11.75950635
74.74747474,2.93277474,3.965564796,4.90329748,6.323845375,6.904635672,7.790647882,9.030134777,9.671354737,10.1048248,11.11740002,11.11740002,11.11740002,11.11740002,11.11740002,12.77053914,16.62625142,19.08597468,21.90959468,23.4743915,23.4743915,21.90959468,20.44910681,16.62625142,13.51805918
76.76767676,3.590153772,4.789218445,5.819615649,7.505632619,8.138167537,9.042788508,10.3874363,11.13297859,11.65462985,12.78843421,12.78843421,12.78843421,12.78843421,12.78843421,14.69005337,19.11259231,21.94015018,25.18602302,26.98482438,26.98482438,25.18602302,23.50712929,19.11259231,15.53959143
78.78787878,4.39488377,5.78394617,6.907173477,8.908269838,9.592073211,10.40199199,11.94875112,12.80635437,13.44213281,14.71063823,14.71063823,14.71063823,14.71063823,14.71063823,16.89808597,21.97074829,25.22114788,28.95241855,31.02021821,31.02021821,28.95241855,27.02245787,21.97074829,17.86342984
80.8080808,5.379993332,6.985280309,8.197971879,10.41656808,11.16420125,11.96549464,13.74474404,14.73125192,15.50379006,16.92176488,16.92176488,16.92176488,16.92176488,16.92176488,19.43800353,25.25632172,28.99279608,33.28205248,35.65907727,35.65907727,33.28205248,31.06347953,25.25632172,20.5347822
82.82828282,6.585914387,8.436133317,9.729992037,11.98226163,12.84227005,13.76400425,15.81068907,16.94547699,17.88164941,19.46524158,19.46524158,19.46524158,19.46524158,19.46524158,22.35969102,29.03322993,33.32846819,38.25915321,40.99164562,40.99164562,38.25915321,35.70880803,29.03322993,23.60561684
84.84848484,8.062141648,10.18833063,11.54831298,13.78329145,14.77256601,15.83284424,18.18716217,19.4925178,20.62420765,22.39102317,22.39102317,22.39102317,22.39102317,22.39102317,25.72053154,33.37494864,38.31251007,43.98054493,47.12166268,47.12166268,43.98054493,41.04881327,33.37494864,27.13567356
86.86868686,9.869264029,12.01586612,13.706438,15.85503046,16.99300092,18.21264745,20.92083821,22.42239923,23.78739968,25.75657316,25.75657316,25.75657316,25.75657316,25.75657316,29.58653327,38.36594135,44.04188094,50.55753121,54.16838139,54.16838139,50.55753121,47.18737935,38.36594135,31.19362584
88.88888888,12.0814514,13.82194696,15.87724777,18.23816843,19.54718495,20.95015412,24.06540762,25.79266528,27.43573925,29.62799224,29.62799224,29.62799224,29.62799224,29.62799224,34.03362602,44.1033025,50.6280396,58.11806029,62.26888814,62.26888814,58.11806029,54.24392554,44.1033025,35.85841681
90.9090909,14.78949873,15.89949621,18.26372518,20.97951112,22.48528329,24.09912996,27.68263099,29.6695093,31.6436348,34.08131659,34.08131659,34.08131659,34.08131659,34.08131659,39.14915239,50.69864632,58.19911272,66.80921419,71.58076964,71.58076964,66.80921419,62.35572939,50.69864632,41.22079501
92.92929292,17.06453683,18.28931774,21.00890925,24.13289954,25.86500133,27.72142206,31.84355198,34.129074,36.49690698,39.20401124,39.20401124,39.20401124,39.20401124,39.20401124,45.03358331,58.28027819,66.90238746,76.80007005,82.28517861,82.28517861,76.80007005,71.6805974,58.28027819,47.38507978
94.94949494,19.62947329,21.03834857,24.16671645,27.76026749,29.75271803,31.88817366,36.6298927,39.25894697,42.07669757,45.09668789,45.09668789,45.09668789,45.09668789,45.09668789,51.8024913,66.99569067,76.90717674,88.28498929,94.5903579,94.5903579,88.28498929,82.39993492,66.99569067,54.47119069
96.96969696,22.57994022,24.20058074,27.79916734,31.93285786,34.22478967,36.68122137,42.13565873,45.1598809,48.40116197,51.875081,51.875081,51.875081,51.875081,51.875081,59.58882033,77.01443279,88.40811304,101.4873988,108.7356916,108.7356916,101.4873988,94.72227522,77.01443279,62.61698048
98.98989898,25.97388595,27.83812171,31.97760468,36.73262197,39.36904947,42.19470251,48.46898546,51.94777243,55.67624398,59.67232085,59.67232085,59.67232085,59.67232085,59.67232085,68.54549694,88.5314085,101.6289348,116.6641373,124.9963622,124.9963622,116.6641373,108.8873363,88.5314085,71.98091678
101.010101,29.87796889,32.0224142,36.78409459,42.25382903,45.28653269,48.536904,55.75426189,59.75593837,64.04482904,68.64154825,68.64154825,68.64154825,68.64154825,68.64154825,78.84843372,101.7706683,116.826839,134.110452,143.6887035,143.6887035,134.110452,125.1706842,101.7706683,82.74516499
103.030303,34.36886673,36.83563934,42.3130384,48.6049177,52.09346099,55.83238912,64.13457367,68.73773416,73.67127942,78.95892231,78.95892231,78.95892231,78.95892231,78.95892231,90.69998435,116.9897677,134.2974847,154.1657425,165.1763552,165.1763552,154.1657425,143.8890942,116.9897677,95.11913206
105.050505,39.53478247,42.37233074,48.67302672,55.91062583,59.9235251,64.22444405,73.77451338,79.06956573,84.74466233,90.82708026,90.82708026,90.82708026,90.82708026,90.82708026,104.3329179,134.4847783,154.3807446,177.2201629,189.8773366,189.8773366,177.2201629,165.406713,134.4847783,109.3435403
107.0707071,45.47717668,48.74123117,55.98897218,64.31444036,68.93051051,73.877892,84.86341318,90.95435427,97.48246331,104.4791173,104.4791173,104.4791173,104.4791173,104.4791173,120.0149905,154.5960466,177.4673171,203.7222124,218.2721789,218.2721789,203.7222124,190.1421428,154.5960466,125.6951104
109.0909091,52.3127603,56.0674283,64.40456279,73.98141548,79.29131791,84.98233043,97.61906336,104.6255217,112.1348577,120.1831649,120.1831649,120.1831649,120.1831649,120.1831649,138.054204,177.7148161,204.0063268,234.1874601,250.9132735,250.9132735,234.1874601,218.576585,177.7148161,144.4919447
111.1111111,60.17578685,64.4948115,74.08508402,85.10141432,91.20943758,97.75585483,112.2919899,120.3515749,128.9896243,138.2476564,138.2476564,138.2476564,138.2476564,138.2476564,158.8048558,204.2908375,234.5140619,269.2085748,288.4356179,288.4356179,269.2085748,251.2632014,204.2908375,166.0997156
113.1313131,69.22068922,74.18889784,85.22066508,97.89283798,104.918946,112.4493422,129.1703746,138.4413798,148.3777972,159.0273856,159.0273856,159.0273856,159.0273856,159.0273856,182.6744966,234.8411192,269.5840177,309.466855,331.5691694,331.5691694,309.466855,288.8378751,234.8411192,190.9387792
115.1515151,79.6251128,85.34008294,98.03001308,112.606915,120.6891033,129.3513783,148.5857157,159.2502272,170.6801676,182.9304744,182.9304744,182.9304744,182.9304744,182.9304744,210.1319354,269.9599841,309.8984428,355.7454826,381.1530452,381.1530452,355.7454826,332.0315815,269.9599841,219.4923528
117.1717172,91.59340452,98.16738041,112.7647086,129.5326355,138.8296414,148.7939257,170.919338,183.1868109,196.3347628,210.4263887,210.4263887,210.4263887,210.4263887,210.4263887,241.7164471,310.3306324,356.2416113,408.9447588,438.1518467,438.1518467,408.9447588,381.6846078,310.3306324,252.315916
119.1919192,105.3606263,112.9227233,129.7141468,149.0024274,159.6968477,171.1588435,196.6098824,210.7212546,225.8454489,242.0551591,242.0551591,242.0551591,242.0551591,242.0551591,278.0483636,356.7384319,409.5150801,470.0996188,503.6744246,503.6744246,470.0996188,438.7629007,356.7384319,290.0480159
121.2121212,121.1971716,129.8959124,149.2112212,171.3986847,183.700562,196.8853876,226.1619213,242.3943457,259.7918274,278.4379867,278.4379867,278.4379867,278.4379867,278.4379867,319.8412579,410.0861968,470.7552277,540.399765,578.9954509,578.9954509,540.399765,504.3768575,410.0861968,333.4226904
123.2323232,139.4140765,149.4203076,171.6388619,197.1612788,211.3122266,226.478837,260.1558681,278.8281558,298.8406183,320.2894445,320.2894445,320.2894445,320.2894445,320.2894445,367.9159588,471.4117509,541.1534157,621.2128119,665.5802156,665.5802156,621.2128119,579.8029278,471.4117509,383.2837474
125.2525252,160.369128,171.8793757,197.4375566,226.7961969,243.0741455,260.5204188,299.2593771,320.7382591,343.7587549,368.4315114,368.4315114,368.4315114,368.4315114,368.4315114,423.2166719,541.9081175,622.0791659,714.1108909,765.1131329,765.1131329,714.1108909,666.5084451,541.9081175,440.6011806
127.2727273,184.4738914,197.7142215,227.1140015,260.8854804,279.6101349,299.6787228,344.2404566,368.9477865,395.428447,423.8097162,423.8097162,423.8097162,423.8097162,423.8097162,486.8295248,622.946728,715.1068021,820.9012351,879.5305096,879.5305096,820.9012351,766.1801727,622.946728,506.4900395
129.2929293,212.2017937,227.4322514,261.2510535,300.0986561,321.637776,344.7228332,395.9825523,424.4035916,454.8645073,487.5117085,487.5117085,487.5117085,487.5117085,487.5117085,560.0038987,716.1041022,822.0460779,943.6613366,1011.058214,1011.058214,943.6613366,880.7571178,716.1041022,582.2321215
131.3131313,244.0974216,261.617139,300.5191778,345.2058858,369.9825079,396.537434,455.501899,488.194848,523.2342831,560.7886199,560.7886199,560.7886199,560.7886199,560.7886199,644.1769665,823.1925174,944.9773827,1084.779362,1162.254976,1162.254976,1084.779362,1012.468253,823.1925174,669.3009079
133.3333333,280.7872176,300.9402887,345.6896153,397.0930933,425.5938399,456.1401839,523.96748,561.5744408,601.8805835,645.0796377,645.0796377,645.0796377,645.0796377,645.0796377,741.0019201,946.2952643,1086.292214,1247.000612,1336.062168,1336.062168,1247.000612,1163.875876,946.2952643,769.3902291
135.3535353,322.9917836,346.1740227,397.6495312,456.7793632,489.5640002,524.7017042,602.7239857,645.9835737,692.3480522,742.04027,742.04027,742.04027,742.04027,742.04027,852.3804391,1087.807175,1248.7397,1433.480928,1535.861024,1535.861024,1433.480928,1337.925463,1087.807175,884.4472159
137.3737374,371.5400337,398.2067488,457.4194382,525.4369573,563.1493876,603.5685697,693.3182245,743.0800748,796.4135055,853.5748613,853.5748613,853.5748613,853.5748613,853.5748613,980.500041,1250.481214,1435.480085,1647.848085,1765.538416,1765.538416,1647.848085,1538.002961,1250.481214,1016.710179
139.3939394,427.3854743,458.0604101,526.1732406,604.4143372,647.7952476,694.2897562,797.5295024,854.7709572,916.1208294,981.8739944,981.8739944,981.8739944,981.8739944,981.8739944,1127.877044,1437.48203,1650.146202,1894.272368,2029.562474,2029.562474,1894.272368,1768.000666,1437.48203,1168.752154
141.4141414,491.6249316,526.9105557,605.2612898,695.2626493,745.1640578,798.6470632,917.4045695,983.249873,1053.821122,1129.457514,1129.457514,1129.457514,1129.457514,1129.457514,1297.405991,1652.447524,1896.914153,2177.547698,2333.069503,2333.069503,2177.547698,2032.392936,1652.447524,1343.530954
143.4343434,565.5200934,606.1094293,696.2369057,799.7661899,857.1681794,918.6901086,1055.297819,1131.040198,1212.218871,1299.224018,1299.224018,1299.224018,1299.224018,1299.224018,1492.416495,1899.559621,2180.584543,2503.184894,2681.963909,2681.963909,2503.184894,2336.323241,1899.559621,1544.446715
145.4545454,650.5222895,697.2125274,800.8868849,919.977449,986.007417,1056.776584,1213.917527,1301.044592,1394.425069,1494.507786,1494.507786,1494.507786,1494.507786,1494.507786,1716.738638,2183.625623,2506.675878,2877.51888,3083.03306,3083.03306,2877.51888,2685.704222,2183.625623,1775.408038
147.4747475,748.3009959,802.0091502,921.2665934,1058.257422,1134.212223,1215.618563,1396.379046,1496.602007,1604.018316,1719.144267,1719.144267,1719.144267,1719.144267,1719.144267,1974.778195,2510.171731,2881.531917,3307.831925,3544.079329,3544.079329,3307.831925,3087.332711,2510.171731,2040.90803
149.4949495,860.7766245,922.5575442,1059.740336,1217.321983,1304.693398,1398.335762,1606.265992,1721.553266,1845.115107,1977.545409,1977.545409,1977.545409,1977.545409,1977.545409,2271.603163,2885.55055,3312.445083,3802.495308,4074.071878,4074.071878,3802.495308,3549.021962,2885.55055,2346.111708
151.5151515,990.1582402,1061.225327,1219.027789,1400.295219,1500.799257,1608.516818,1847.700626,1980.3165,2122.450674,2274.786311,2274.786311,2274.786311,2274.786311,2274.786311,2613.043298,3317.064676,3807.798333,4371.132179,4683.321146,4683.321146,4371.132179,4079.753648,3317.064676,2696.956486
153.5353535,1138.986948,1220.735986,1402.257422,1610.770798,1726.381397,1850.289769,2125.424818,2277.973919,2441.471997,2616.704899,2616.704899,2616.704899,2616.704899,2616.704899,3005.804619,3813.108753,4377.228235,5024.804761,5383.679429,5383.679429,5024.804761,4689.852586,3813.108753,3100.267673
155.5555555,1310.185802,1404.222375,1613.027936,1852.88254,1985.870337,2128.40313,2444.893179,2620.371631,2808.444778,3010.016587,3010.016587,3010.016587,3010.016587,3010.016587,3457.601109,4383.332792,5031.81244,5776.229556,6188.771448,6188.771448,5776.229556,5391.1876,4383.332792,3563.891259
157.5757576,1507.117214,1615.288237,1855.478944,2131.385615,2284.362543,2448.319154,2812.380191,3014.234458,3230.576505,3462.446171,3462.446171,3462.446171,3462.446171,3462.446171,3977.306228,5038.829891,5784.285184,6640.024732,7114.25941,7114.25941,6640.024732,6197.402414,5038.829891,4096.846545
159.5959596,1733.648993,1858.078986,2134.372279,2451.749931,2627.720515,2816.321118,3235.103442,3467.298021,3716.158009,3982.879541,3982.879541,3982.879541,3982.879541,3982.879541,4575.127186,5792.352047,6649.285023,7632.994501,8178.147694,8178.147694,7632.994501,7124.181077,5792.352047,4709.501608
161.6161616,1994.230312,2137.363128,2455.185515,2820.267567,3022.687939,3239.636722,3721.365381,3988.460663,4274.7263,4581.538212,4581.538212,4581.538212,4581.538212,4581.538212,5262.805418,6658.558229,7643.639605,8774.45603,9401.133113,9401.133113,8774.45603,8189.553078,6658.558229,5413.774997
163.6363636,2293.979088,2458.625913,2824.219547,3244.176354,3477.022128,3726.580049,4280.716381,4587.958222,4917.251874,5270.180073,5270.180073,5270.180073,5270.180073,5270.180073,6053.847192,7654.299555,8786.693036,10086.61524,10807.00754,10807.00754,10086.61524,9414.244093,7654.299555,6223.3676
165.6565656,2638.782504,2828.177064,3248.722348,3731.802024,3999.646381,4286.714855,4924.142312,5277.565061,5656.354185,6062.330317,6062.330317,6062.330317,6062.330317,6062.330317,6963.788876,8798.947108,10100.6822,11594.99877,12423.12077,12423.12077,11594.99877,10822.07918,8798.947108,7154.029177
167.6767677,3035.412634,3253.274712,3737.031317,4292.721735,4600.825243,4931.042406,5664.280311,6070.825328,6506.549489,6973.547082,6973.547082,6973.547082,6973.547082,6973.547082,8010.502077,10114.76878,11611.16936,13328.95064,14280.91255,14280.91255,13328.95064,12440.44626,10114.76878,8223.864756
169.6969697,3491.659446,3742.267938,4298.737033,4937.952168,5292.366098,5672.217544,6515.666975,6983.318961,7484.535951,8021.727019,8021.727019,8021.727019,8021.727019,8021.727019,9214.54465,11627.36249,13347.53942,15322.20301,16416.52423,16416.52423,15322.20301,14300.82895,11627.36249,9453.686845
171.7171717,4016.483805,4304.76076,4944.871613,5680.165899,6087.851079,6524.797237,7495.023868,8032.967691,8609.521605,9227.456791,9227.456791,9227.456791,9227.456791,9227.456791,10599.56446,13366.15412,15343.57161,17613.53248,18871.50188,18871.50188,17613.53248,16439.419,13366.15412,10867.42032
173.7373737,4620.193466,4951.800754,5688.125392,6533.940293,7002.903819,7505.526482,8621.58594,9240.387025,9903.601607,10614.4174,10614.4174,10614.4174,10614.4174,10614.4174,12192.76383,15364.97002,17638.09661,20247.51443,21693.60445,21693.60445,20247.51443,18897.8204,15364.97002,12492.56786
