t_source [s],Ne [-],TS [-],Core mdot [kg/s],Core Pt [Pa],Core Tti [K],Core Ttj [K],Core DT_t [K],LPT rho_e [kg/m3],LPT c_e [m/s],HPT rho_i [kg/m3],HPT c_i [m/s],Jet A [m2],Jet rho [kg/m3],Jet Tt [K],Jet V [m/s],Jet M [-],Jet delta [deg],Airframe LG [-],Airframe delta_f [deg],Fan mdot in [kg/s],Fan N [rpm],Fan delta T [K],Fan B [-],Fan V [-],Fan d [m],Fan M_d [-],Fan A [m2],Fan RSS [%],Fan IGV [-],Fan ID [-]
110.88,3,0.611,26.55245662,1597911.79,711.7443184,1481.80173,789.715325,,,,,0.578953716,0.778956859,466.0440188,364.7753739,1,0,0,10,150.1098881,7661.186977,52.5057284,25,48,1.105509557,1.68,0.873660192,300,0,0
111.88,3,0.611,26.55009262,1597725.657,711.6175889,1481.564489,789.5747125,,,,,0.578965068,0.778913774,465.9690169,364.7802515,1,0,0,10,150.0965236,7660.606426,52.49637951,25,48,1.105509557,1.68,0.873660192,300,0,0
112.88,3,0.611,26.54772862,1597613.214,711.4908707,1481.300666,789.4341124,,,,,0.578982518,0.778869706,465.9363821,364.813108,1,0,0,10,150.0831591,7660.101818,52.48703145,25,48,1.105509557,1.68,0.873660192,300,0,0
113.88,3,0.611,26.56625741,1596829.587,711.375719,1481.060923,789.3063458,,,,,0.578992118,0.778534912,465.8901274,364.8457949,1,0,0,10,150.0055284,7659.659391,52.47853664,25,48,1.105509557,1.68,0.873660192,300,0,0
114.88,3,0.611,26.74993506,1590626.362,711.3526085,1481.012808,789.2807037,,,,,0.57899387,0.775952609,465.8803098,364.8492329,1,0,0,10,149.4160293,7659.636489,52.47683178,25,48,1.105509557,1.68,0.873660192,300,0,0
115.88,3,0.611,26.76821396,1589769.754,711.2640516,1480.77309,789.1529498,,,,,0.57900347,0.775625451,465.8313924,364.8539269,1,0,0,10,149.3384568,7659.117937,52.46833782,25,48,1.105509557,1.68,0.873660192,300,0,0
116.88,3,0.611,26.7658299,1589649.56,711.3756417,1480.535916,789.0123874,,,,,0.57902092,0.77557283,465.7775632,364.88363,1,0,0,10,149.3251563,7658.604747,52.45899225,25,48,1.105509557,1.68,0.873660192,300,0,0
117.88,3,0.611,26.76344584,1589472.389,711.2754978,1480.510418,788.8718374,,,,,0.579032272,0.775520208,465.7237311,364.8915875,1,0,0,10,149.3118557,7658.032563,52.44964752,25,48,1.105509557,1.68,0.873660192,300,0,0
118.88,3,0.611,26.76106178,1589352.141,711.1487841,1480.273237,788.7313,,,,,0.579049722,0.775475373,465.6698959,364.9212702,1,0,0,10,149.2985552,7657.519335,52.44030362,25,48,1.105509557,1.68,0.873660192,300,0,0
119.88,3,0.611,26.74694519,1588478.152,711.0220818,1480.009503,788.590775,,,,,0.579060198,0.775083738,465.6160578,364.9292114,1,0,0,10,149.2197995,7656.947107,52.43096055,25,48,1.105509557,1.68,0.873660192,300,0,0
120.88,3,0.611,26.63938963,1582111.705,710.8953906,1479.745792,788.4502626,,,,,0.579070675,0.771991092,465.5622167,364.958874,1,0,0,10,148.6197527,7656.433807,52.42161832,25,48,1.105509557,1.68,0.873660192,300,0,0
121.88,3,0.611,26.62528504,1581230.426,710.7687109,1479.482105,788.3097627,,,,,0.579088124,0.771598742,465.5083726,364.9636794,1,0,0,10,148.5410639,7655.852918,52.41227692,25,48,1.105509557,1.68,0.873660192,300,0,0
122.88,3,0.611,26.62291244,1581045.896,710.6420423,1479.218442,788.1692754,,,,,0.579099476,0.7715454,465.4545255,364.9653588,1,0,0,10,148.5278273,7655.272145,52.40293634,25,48,1.105509557,1.68,0.873660192,300,0,0
123.88,3,0.611,26.62053984,1580926.096,710.5153851,1478.954802,788.0288005,,,,,0.579116926,0.771492059,465.4006754,364.9701511,1,0,0,10,148.546535,7654.758783,52.39359661,25,48,1.105509557,1.68,0.873660192,300,0,0
124.88,3,0.611,26.61816724,1580749.662,710.3887392,1478.717726,787.8883382,,,,,0.579127403,0.771438717,465.3468223,364.9997762,1,0,0,10,148.8196503,7654.186449,52.3842577,25,48,1.105509557,1.68,0.873660192,300,0,0
125.88,3,0.611,26.61579465,1580629.806,710.2621045,1478.692026,787.7478884,,,,,0.579137879,0.771385375,465.2929663,365.0045531,1,0,0,10,148.8383253,7653.673033,52.37491963,25,48,1.105509557,1.68,0.873660192,300,0,0
126.88,3,0.611,26.6019131,1579782.716,710.1470286,1478.478984,787.6202583,,,,,0.579153577,0.771048602,465.2466726,365.0091728,1,0,0,10,148.7606982,7653.162878,52.3664339,25,48,1.105509557,1.68,0.873660192,300,0,0
127.88,3,0.611,26.49636479,1573650.199,710.1239334,1478.430901,787.5946436,,,,,0.579149231,0.768452312,465.2579805,365.0374266,1,0,0,10,148.1704611,7653.207233,52.36473086,25,48,1.105509557,1.68,0.873660192,300,0,0
128.88,3,0.611,26.48249366,1572795.677,710.0088691,1478.191345,787.4670263,,,,,0.579164929,0.768115398,465.1878982,365.0451552,1,0,0,10,148.0928922,7652.688431,52.35624598,25,48,1.105509557,1.68,0.873660192,300,0,0
129.88,3,0.611,26.48102976,1572676.743,709.930375,1478.027925,787.379969,,,,,0.579171757,0.768082486,465.1518494,365.0642474,1,0,0,10,148.0847059,7652.323017,52.3504578,25,48,1.105509557,1.68,0.873660192,300,0,0
