,Core mdot [kg/s],Core Pt [Pa],Core Tti [K],Core Ttj [K],Core DT_t [K],Jet A [m2],Jet rho [kg/m3],Jet Tt [K],Jet V [m/s],Jet M [-],Fan mdot in [kg/s],Fan N [rpm],Fan A [m2],Fan d [m],Fan delta T [K]
21,33.80541133138895,2072802.0392490162,749.2477067806564,1791.733057034585,785.4366895312885,0.5442548002238571,0.7812748741895642,542.4141464629062,423.800677880826,0.9948639242401857,179.1270485786867,8787.022780256073,0.9546001543274512,1.1557,84.25613503978084
22,33.81896451084568,2073678.6159935712,749.3086934961105,1791.8070513200846,785.4366895312885,0.5442548002238571,0.7815734497754707,542.4531025932172,423.8418300785076,0.9949364737108269,179.21328476279993,8786.106958794866,0.9546001543274512,1.1557,84.24787781539177
23,33.83251769030241,2074555.1927381263,749.3696802115649,1791.8810456055844,785.4366895312885,0.5442548002238571,0.7818720253613772,542.4920587235282,423.8829822761891,0.9950090231814683,179.29952094691316,8785.191137333657,0.9546001543274512,1.1557,84.23962059100272
24,33.846070869759146,2075431.7694826813,749.430666927019,1791.955039891084,785.4366895312885,0.544254800223857,0.7821706009472836,542.5310148538392,423.92413447387065,0.9950815726521096,179.3857571310264,8784.275315872448,0.9546001543274512,1.1557,84.23136336661366
25,33.859624049215874,2076308.3462272363,749.4916536424734,1792.0290341765838,785.4366895312885,0.544254800223857,0.7824691765331901,542.5699709841501,423.9652866715522,0.995154122122751,179.47199331513963,8783.359494411241,0.9546001543274512,1.1557,84.22310614222461
26,33.87317722867261,2077184.9229717914,749.5526403579275,1792.1030284620833,785.4366895312885,0.544254800223857,0.7827677521190967,542.6089271144612,424.00643886923376,0.9952266715933923,179.55822949925283,8782.443672950032,0.9546001543274512,1.1557,84.21484891783555
27,33.887129031054535,2078087.281385304,749.615420800307,1792.1791990500976,785.4366895312885,0.544254800223857,0.7830751093398827,542.6490290133107,424.0488014256706,0.9953013548719937,179.64700204172235,8781.500915563494,0.9546001543274512,1.1557,84.20634883390564
28,33.90068221051127,2078963.858129859,749.6764075157612,1792.2531933355974,785.4366895312885,0.544254800223857,0.7833736849257892,542.6879851436216,424.08995362335213,0.9953739043426351,179.73323822583558,8780.585094102285,0.9546001543274512,1.1557,84.19809160951658
29,33.914634012893195,2079866.2165433716,749.7391879581405,1792.3293639236117,785.4366895312885,0.544254800223857,0.7836810421465753,542.7280870424712,424.13231617978903,0.9954485876212364,179.82201076830506,8779.642336715748,0.9546001543274512,1.1557,84.18959152558666
30,33.92858581527513,2080768.574956884,749.80196840052,1792.405534511626,785.4366895312885,0.544254800223857,0.7839883993673613,542.7681889413208,424.1746787362259,0.9955232708998377,179.91078331077458,8778.69957932921,0.9546001543274512,1.1557,84.18109144165675
31,33.94253761765705,2081670.9333703965,749.8647488428993,1792.4817050996405,785.4366895312885,0.544254800223857,0.7842957565881474,542.8082908401703,424.21704129266277,0.9955979541784391,179.99955585324406,8777.756821942672,0.9546001543274512,1.1557,84.17259135772684
32,33.956489420038984,2082573.291783909,749.9275292852786,1792.5578756876548,785.4366895312885,0.544254800223857,0.7846031138089335,542.8483927390199,424.25940384909967,0.9956726374570405,180.08832839571357,8776.814064556134,0.9546001543274512,1.1557,84.16409127379693
33,33.97044122242092,2083475.6501974217,749.9903097276581,1792.634046275669,785.4366895312885,0.544254800223857,0.7849104710297196,542.8884946378694,424.30176640553657,0.9957473207356419,180.1771009381831,8775.871307169595,0.9546001543274512,1.1557,84.15559118986701
34,33.984791647728045,2084403.7902798916,750.0548838969626,1792.7123931661981,785.4366895312885,0.544254800223857,0.7852266098853853,542.9297423052575,424.3453393207288,0.9958241378222032,180.26840983900885,8774.901613857728,0.9546001543274512,1.1557,84.14684824639625
35,33.99874345010997,2085306.1486934042,750.1176643393419,1792.7885637542126,785.4366895312885,0.544254800223857,0.7855339671061714,542.9698442041071,424.3877018771656,0.9958988211008046,180.35718238147834,8773.95885647119,0.9546001543274512,1.1557,84.13834816246633
36,34.0130938754171,2086234.288775874,750.1822385086464,1792.8669106447417,785.4366895312885,0.544254800223857,0.785850105961837,543.0110918714952,424.43127479235784,0.9959756381873661,180.4484912823041,8772.989163159322,0.9546001543274512,1.1557,84.12960521899556
37,34.02744430072423,2087162.4288583442,750.2468126779509,1792.9452575352707,785.4366895312885,0.544254800223857,0.7861662448175027,543.0523395388833,424.4748477075501,0.9960524552739275,180.5398001831299,8772.019469847455,0.9546001543274512,1.1557,84.1208622755248
38,34.041794726031355,2088090.5689408141,750.3113868472554,1793.0236044257997,785.4366895312885,0.544254800223857,0.7864823836731684,543.0935872062714,424.5184206227423,0.9961292723604889,180.63110908395566,8771.049776535587,0.9546001543274512,1.1557,84.11211933205402
39,34.05614515133848,2089018.7090232843,750.3759610165599,1793.1019513163287,785.4366895312885,0.544254800223857,0.7867985225288341,543.1348348736594,424.56199353793454,0.9962060894470504,180.72241798478143,8770.080083223718,0.9546001543274512,1.1557,84.10337638858326
40,34.070495576645605,2089946.8491057542,750.4405351858644,1793.1802982068577,785.4366895312885,0.544254800223857,0.7871146613844998,543.1760825410475,424.60556645312676,0.9962829065336117,180.8137268856072,8769.110389911852,0.9546001543274512,1.1557,84.09463344511249
41,34.08524462487793,2090900.7708571819,750.506903082094,1793.2608213999015,785.4366895312885,0.544254800223857,0.787439581875045,543.2184759769742,424.6503497270743,0.9963618574281332,180.90757214478924,8768.113760674654,0.9546001543274512,1.1557,84.08564764210087
42,34.099993673110255,2091854.6926086093,750.5732709783236,1793.3413445929452,785.4366895312885,0.544254800223857,0.7877645023655904,543.2608694129009,424.6951330010219,0.9964408083226546,181.0014174039713,8767.117131437457,0.9546001543274512,1.1557,84.07666183908925
